Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,239597,-,-,-,43.61,-116.22,0,821,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed
2024,1,1,0,30,0,0,0,2.4000000000000004,0.9
2024,1,1,1,30,0,0,0,2.2,0.8
2024,1,1,2,30,0,0,0,2.3000000000000003,0.7000000000000001
2024,1,1,3,30,0,0,0,2.5,0.5
2024,1,1,4,30,0,0,0,2.7,0.5
2024,1,1,5,30,0,0,0,2.8000000000000003,0.6000000000000001
2024,1,1,6,30,0,0,0,2.6,0.7000000000000001
2024,1,1,7,30,0,0,0,2.4000000000000004,0.8
2024,1,1,8,30,0,0,0,2.2,0.8
2024,1,1,9,30,0,0,0,2.1,0.6000000000000001
2024,1,1,10,30,0,0,0,2,0.5
2024,1,1,11,30,0,0,0,2,0.4
2024,1,1,12,30,0,0,0,1.8,0.4
2024,1,1,13,30,0,0,0,1.6,0.4
2024,1,1,14,30,0,0,0,1.4000000000000001,0.4
2024,1,1,15,30,7,7,4,1.7000000000000002,0.5
2024,1,1,16,30,124,68,342,2.7,1
2024,1,1,17,30,209,128,288,4.1000000000000005,1.6
2024,1,1,18,30,308,139,472,5.4,1.7000000000000002
2024,1,1,19,30,362,124,602,6.300000000000001,1.5
2024,1,1,20,30,391,61,854,6.4,1.2000000000000002
2024,1,1,21,30,270,138,395,5.9,0.7000000000000001
2024,1,1,22,30,181,78,432,4.7,0.30000000000000004
2024,1,1,23,30,84,34,448,3.2,0.4
2024,1,2,0,30,0,0,0,2.2,0.6000000000000001
2024,1,2,1,30,0,0,0,1.6,0.7000000000000001
2024,1,2,2,30,0,0,0,1.2000000000000002,0.9
2024,1,2,3,30,0,0,0,0.5,1
2024,1,2,4,30,0,0,0,-0.2,1.2000000000000002
2024,1,2,5,30,0,0,0,-0.8,1.2000000000000002
2024,1,2,6,30,0,0,0,-1,1.4000000000000001
2024,1,2,7,30,0,0,0,-1.1,1.6
2024,1,2,8,30,0,0,0,-1.2000000000000002,1.8
2024,1,2,9,30,0,0,0,-1.3,1.7000000000000002
2024,1,2,10,30,0,0,0,-1.6,1.6
2024,1,2,11,30,0,0,0,-1.8,1.5
2024,1,2,12,30,0,0,0,-2.1,1.4000000000000001
2024,1,2,13,30,0,0,0,-2.2,1.4000000000000001
2024,1,2,14,30,0,0,0,-2.3000000000000003,1.5
2024,1,2,15,30,16,12,167,-0.8,1.9000000000000001
2024,1,2,16,30,102,34,412,1.7000000000000002,2.9000000000000004
2024,1,2,17,30,124,107,60,4,3.9000000000000004
2024,1,2,18,30,301,142,442,5.5,4.2
2024,1,2,19,30,391,89,761,6.5,4.1000000000000005
2024,1,2,20,30,372,102,696,6.7,3.6
2024,1,2,21,30,265,152,338,5.9,2.5
2024,1,2,22,30,163,123,165,3.9000000000000004,1.7000000000000002
2024,1,2,23,30,76,54,196,2,1.7000000000000002
2024,1,3,0,30,0,0,0,1.2000000000000002,1.9000000000000001
2024,1,3,1,30,0,0,0,1.2000000000000002,2.1
2024,1,3,2,30,0,0,0,1.3,2.3000000000000003
2024,1,3,3,30,0,0,0,1.4000000000000001,2.6
2024,1,3,4,30,0,0,0,1.4000000000000001,2.6
2024,1,3,5,30,0,0,0,1.1,2.5
2024,1,3,6,30,0,0,0,0.7000000000000001,2.4000000000000004
2024,1,3,7,30,0,0,0,0.30000000000000004,2.5
2024,1,3,8,30,0,0,0,0,2.4000000000000004
2024,1,3,9,30,0,0,0,0,2.1
2024,1,3,10,30,0,0,0,0.2,1.5
2024,1,3,11,30,0,0,0,0.30000000000000004,1
2024,1,3,12,30,0,0,0,0.1,0.7000000000000001
2024,1,3,13,30,0,0,0,0,0.6000000000000001
2024,1,3,14,30,0,0,0,0.30000000000000004,0.4
2024,1,3,15,30,14,12,85,0.9,0.5
2024,1,3,16,30,49,37,71,1.4000000000000001,1.2000000000000002
2024,1,3,17,30,136,129,26,2,2
2024,1,3,18,30,98,97,3,2.3000000000000003,2.6
2024,1,3,19,30,135,132,8,2.4000000000000004,3
2024,1,3,20,30,107,106,3,2.2,3.2
2024,1,3,21,30,117,114,8,1.8,3.1
2024,1,3,22,30,38,38,0,1.2000000000000002,2.8000000000000003
2024,1,3,23,30,67,34,286,0.5,2.4000000000000004
2024,1,4,0,30,0,0,0,0.1,2.3000000000000003
2024,1,4,1,30,0,0,0,0,2.2
2024,1,4,2,30,0,0,0,-0.1,2
2024,1,4,3,30,0,0,0,-0.2,1.8
2024,1,4,4,30,0,0,0,-0.30000000000000004,1.8
2024,1,4,5,30,0,0,0,-0.4,1.7000000000000002
2024,1,4,6,30,0,0,0,-0.4,1.6
2024,1,4,7,30,0,0,0,-0.4,1.6
2024,1,4,8,30,0,0,0,-0.4,1.6
2024,1,4,9,30,0,0,0,-0.6000000000000001,1.7000000000000002
2024,1,4,10,30,0,0,0,-0.9,2
2024,1,4,11,30,0,0,0,-1.2000000000000002,2
2024,1,4,12,30,0,0,0,-1.4000000000000001,1.9000000000000001
2024,1,4,13,30,0,0,0,-1.4000000000000001,1.8
2024,1,4,14,30,0,0,0,-1.3,1.8
2024,1,4,15,30,17,13,189,-0.7000000000000001,2.2
2024,1,4,16,30,93,71,136,0.6000000000000001,2.8000000000000003
2024,1,4,17,30,223,115,384,2.3000000000000003,3.4000000000000004
2024,1,4,18,30,365,49,873,3.8000000000000003,4
2024,1,4,19,30,400,67,834,4.7,4.3
2024,1,4,20,30,400,49,895,5,4.2
2024,1,4,21,30,321,76,721,4.800000000000001,3.6
2024,1,4,22,30,112,92,80,3.4000000000000004,2.3000000000000003
2024,1,4,23,30,90,36,459,1.3,1.3
2024,1,5,0,30,0,0,0,0.5,1.1
2024,1,5,1,30,0,0,0,0.7000000000000001,0.9
2024,1,5,2,30,0,0,0,1,0.9
2024,1,5,3,30,0,0,0,1.1,0.8
2024,1,5,4,30,0,0,0,1.2000000000000002,0.7000000000000001
2024,1,5,5,30,0,0,0,1.2000000000000002,0.6000000000000001
2024,1,5,6,30,0,0,0,1.3,0.5
2024,1,5,7,30,0,0,0,1.5,0.6000000000000001
2024,1,5,8,30,0,0,0,1.5,0.8
2024,1,5,9,30,0,0,0,1.2000000000000002,1.1
2024,1,5,10,30,0,0,0,0.9,1.5
2024,1,5,11,30,0,0,0,0.4,2
2024,1,5,12,30,0,0,0,0,2.9000000000000004
2024,1,5,13,30,0,0,0,-0.4,3.6
2024,1,5,14,30,0,0,0,-1,3.8000000000000003
2024,1,5,15,30,6,5,28,-0.9,4.2
2024,1,5,16,30,64,47,102,0.30000000000000004,5
2024,1,5,17,30,279,48,818,1.7000000000000002,5.5
2024,1,5,18,30,375,53,886,2.7,5.5
2024,1,5,19,30,421,54,915,3.3000000000000003,5.4
2024,1,5,20,30,410,54,904,3.5,5
2024,1,5,21,30,272,154,346,3.4000000000000004,4.4
2024,1,5,22,30,211,76,544,2.2,3
2024,1,5,23,30,96,33,520,0.2,1.7000000000000002
2024,1,6,0,30,0,0,0,-0.6000000000000001,1.2000000000000002
2024,1,6,1,30,0,0,0,-0.1,1
2024,1,6,2,30,0,0,0,0.1,0.9
2024,1,6,3,30,0,0,0,-0.2,0.8
2024,1,6,4,30,0,0,0,-0.8,0.8
2024,1,6,5,30,0,0,0,-1.4000000000000001,0.9
2024,1,6,6,30,0,0,0,-1.8,1
2024,1,6,7,30,0,0,0,-1.9000000000000001,1.3
2024,1,6,8,30,0,0,0,-1.7000000000000002,1.8
2024,1,6,9,30,0,0,0,-1.4000000000000001,2.6
2024,1,6,10,30,0,0,0,-1,3.5
2024,1,6,11,30,0,0,0,-0.8,4.4
2024,1,6,12,30,0,0,0,-0.6000000000000001,4.7
2024,1,6,13,30,0,0,0,-0.5,4.6000000000000005
2024,1,6,14,30,0,0,0,-0.4,4.3
2024,1,6,15,30,5,5,0,-0.2,3.8000000000000003
2024,1,6,16,30,29,29,0,0.4,3.4000000000000004
2024,1,6,17,30,54,54,1,1,3.4000000000000004
2024,1,6,18,30,34,34,0,1.5,3.7
2024,1,6,19,30,59,59,0,1.8,3.7
2024,1,6,20,30,51,51,0,2.2,3.5
2024,1,6,21,30,68,67,3,2.3000000000000003,3.4000000000000004
2024,1,6,22,30,85,79,25,1.4000000000000001,2.6
2024,1,6,23,30,26,26,2,0.2,1.8
2024,1,7,0,30,0,0,0,-0.6000000000000001,1.2000000000000002
2024,1,7,1,30,0,0,0,-1,0.6000000000000001
2024,1,7,2,30,0,0,0,-1.2000000000000002,1
2024,1,7,3,30,0,0,0,-1.5,2.4000000000000004
2024,1,7,4,30,0,0,0,-1.6,3.2
2024,1,7,5,30,0,0,0,-1.8,3.4000000000000004
2024,1,7,6,30,0,0,0,-2.3000000000000003,3.3000000000000003
2024,1,7,7,30,0,0,0,-3.1,3.1
2024,1,7,8,30,0,0,0,-3.9000000000000004,2.9000000000000004
2024,1,7,9,30,0,0,0,-4.4,2.8000000000000003
2024,1,7,10,30,0,0,0,-4.7,2.7
2024,1,7,11,30,0,0,0,-4.7,2.3000000000000003
2024,1,7,12,30,0,0,0,-4.6000000000000005,1.9000000000000001
2024,1,7,13,30,0,0,0,-4.7,1.7000000000000002
2024,1,7,14,30,0,0,0,-4.800000000000001,1.7000000000000002
2024,1,7,15,30,17,13,191,-4.1000000000000005,1.9000000000000001
2024,1,7,16,30,145,37,648,-2.1,2.7
2024,1,7,17,30,142,116,93,-0.1,3.8000000000000003
2024,1,7,18,30,170,169,2,0.8,4.5
2024,1,7,19,30,329,178,373,1.1,4.6000000000000005
2024,1,7,20,30,273,216,144,1.1,4.4
2024,1,7,21,30,362,55,885,0.8,4.1000000000000005
2024,1,7,22,30,251,46,807,-0.2,3.1
2024,1,7,23,30,109,30,623,-2.3000000000000003,2
2024,1,8,0,30,0,0,0,-4,1.4000000000000001
2024,1,8,1,30,0,0,0,-4.7,1.4000000000000001
2024,1,8,2,30,0,0,0,-5.2,1.4000000000000001
2024,1,8,3,30,0,0,0,-5.4,1.5
2024,1,8,4,30,0,0,0,-5.4,1.4000000000000001
2024,1,8,5,30,0,0,0,-5.4,1.1
2024,1,8,6,30,0,0,0,-5.4,0.9
2024,1,8,7,30,0,0,0,-5.6000000000000005,0.7000000000000001
2024,1,8,8,30,0,0,0,-5.800000000000001,0.6000000000000001
2024,1,8,9,30,0,0,0,-5.9,0.6000000000000001
2024,1,8,10,30,0,0,0,-6,0.8
2024,1,8,11,30,0,0,0,-6.1000000000000005,1
2024,1,8,12,30,0,0,0,-6.1000000000000005,1
2024,1,8,13,30,0,0,0,-6.2,1
2024,1,8,14,30,0,0,0,-6,0.9
2024,1,8,15,30,11,11,1,-5.1000000000000005,1
2024,1,8,16,30,90,87,16,-3.3000000000000003,1
2024,1,8,17,30,212,164,169,-1.5,1.1
2024,1,8,18,30,262,227,94,-0.30000000000000004,1.5
2024,1,8,19,30,230,220,24,0.30000000000000004,1.9000000000000001
2024,1,8,20,30,243,227,41,0.6000000000000001,1.8
2024,1,8,21,30,184,175,26,0.7000000000000001,1.4000000000000001
2024,1,8,22,30,128,124,16,0.2,1
2024,1,8,23,30,43,42,6,-1,0.9
2024,1,9,0,30,1,1,0,-2.2,1.2000000000000002
2024,1,9,1,30,0,0,0,-2.7,1.6
2024,1,9,2,30,0,0,0,-2.8000000000000003,2.1
2024,1,9,3,30,0,0,0,-2.7,2.7
2024,1,9,4,30,0,0,0,-2.4000000000000004,3
2024,1,9,5,30,0,0,0,-2,3.3000000000000003
2024,1,9,6,30,0,0,0,-1.6,3.5
2024,1,9,7,30,0,0,0,-1.1,3.3000000000000003
2024,1,9,8,30,0,0,0,-0.6000000000000001,3.2
2024,1,9,9,30,0,0,0,-0.30000000000000004,3.3000000000000003
2024,1,9,10,30,0,0,0,-0.2,3.4000000000000004
2024,1,9,11,30,0,0,0,-0.30000000000000004,3.7
2024,1,9,12,30,0,0,0,-0.30000000000000004,3.9000000000000004
2024,1,9,13,30,0,0,0,0.1,3.9000000000000004
2024,1,9,14,30,0,0,0,0.7000000000000001,3.7
2024,1,9,15,30,11,11,0,1.4000000000000001,3.9000000000000004
2024,1,9,16,30,123,61,366,2.6,4.800000000000001
2024,1,9,17,30,207,103,362,3.5,5.300000000000001
2024,1,9,18,30,203,178,67,4,5.7
2024,1,9,19,30,169,147,55,4.1000000000000005,6.4
2024,1,9,20,30,142,141,3,4,6.9
2024,1,9,21,30,212,142,198,3.7,6.9
2024,1,9,22,30,161,117,169,3,6.4
2024,1,9,23,30,56,55,8,2,5.800000000000001
2024,1,10,0,30,2,2,0,0.9,5.6000000000000005
2024,1,10,1,30,0,0,0,0,5.2
2024,1,10,2,30,0,0,0,-0.9,4.5
2024,1,10,3,30,0,0,0,-1.6,4
2024,1,10,4,30,0,0,0,-2.1,3.6
2024,1,10,5,30,0,0,0,-2.9000000000000004,3.1
2024,1,10,6,30,0,0,0,-4.1000000000000005,2.4000000000000004
2024,1,10,7,30,0,0,0,-4.7,2
2024,1,10,8,30,0,0,0,-4.6000000000000005,2
2024,1,10,9,30,0,0,0,-4.3,2.3000000000000003
2024,1,10,10,30,0,0,0,-3.7,2.7
2024,1,10,11,30,0,0,0,-3.1,3.5
2024,1,10,12,30,0,0,0,-3,3.5
2024,1,10,13,30,0,0,0,-2.8000000000000003,2.6
2024,1,10,14,30,0,0,0,-2.3000000000000003,2.8000000000000003
2024,1,10,15,30,17,14,105,-1.5,4.3
2024,1,10,16,30,54,50,25,-0.6000000000000001,5.6000000000000005
2024,1,10,17,30,107,99,26,0,5.7
2024,1,10,18,30,364,136,614,0.1,5.4
2024,1,10,19,30,259,213,112,0.1,5
2024,1,10,20,30,348,209,343,0,4.3
2024,1,10,21,30,290,168,344,-0.1,3.4000000000000004
2024,1,10,22,30,137,108,111,-0.8,2.5
2024,1,10,23,30,75,64,82,-2.4000000000000004,1.8
2024,1,11,0,30,3,4,39,-4.1000000000000005,1.7000000000000002
2024,1,11,1,30,0,0,0,-5.2,1.7000000000000002
2024,1,11,2,30,0,0,0,-5.800000000000001,1.8
2024,1,11,3,30,0,0,0,-6.300000000000001,1.9000000000000001
2024,1,11,4,30,0,0,0,-6.300000000000001,1.9000000000000001
2024,1,11,5,30,0,0,0,-6,1.9000000000000001
2024,1,11,6,30,0,0,0,-5.800000000000001,1.9000000000000001
2024,1,11,7,30,0,0,0,-5.9,1.9000000000000001
2024,1,11,8,30,0,0,0,-6.1000000000000005,2
2024,1,11,9,30,0,0,0,-6.4,2
2024,1,11,10,30,0,0,0,-6.5,2.2
2024,1,11,11,30,0,0,0,-6.5,2.4000000000000004
2024,1,11,12,30,0,0,0,-6.5,2.5
2024,1,11,13,30,0,0,0,-6.6000000000000005,2.6
2024,1,11,14,30,0,0,0,-7,2.6
2024,1,11,15,30,19,14,202,-6.9,2.6
2024,1,11,16,30,72,64,47,-5,2.9000000000000004
2024,1,11,17,30,179,144,120,-2.5,3.7
2024,1,11,18,30,265,209,149,-0.9,4.7
2024,1,11,19,30,275,222,128,0.1,5.4
2024,1,11,20,30,247,207,97,0.7000000000000001,5.9
2024,1,11,21,30,180,167,36,0.8,6
2024,1,11,22,30,59,58,2,0.4,5.5
2024,1,11,23,30,70,23,337,-0.2,4.9
2024,1,12,0,30,1,1,0,-0.8,4.6000000000000005
2024,1,12,1,30,0,0,0,-0.9,4.800000000000001
2024,1,12,2,30,0,0,0,-0.8,5.2
2024,1,12,3,30,0,0,0,-0.8,5.4
2024,1,12,4,30,0,0,0,-0.9,5.5
2024,1,12,5,30,0,0,0,-0.9,6
2024,1,12,6,30,0,0,0,-0.7000000000000001,6.300000000000001
2024,1,12,7,30,0,0,0,-0.5,6.1000000000000005
2024,1,12,8,30,0,0,0,-0.4,5.7
2024,1,12,9,30,0,0,0,-0.30000000000000004,5.5
2024,1,12,10,30,0,0,0,-0.2,5.4
2024,1,12,11,30,0,0,0,-0.30000000000000004,5.300000000000001
2024,1,12,12,30,0,0,0,-0.6000000000000001,4.7
2024,1,12,13,30,0,0,0,-1.4000000000000001,3.8000000000000003
2024,1,12,14,30,0,0,0,-2.5,3.1
2024,1,12,15,30,11,10,20,-3.2,2.9000000000000004
2024,1,12,16,30,139,82,329,-3.2,3.3000000000000003
2024,1,12,17,30,172,120,178,-3.2,4
2024,1,12,18,30,314,175,369,-3.5,4.9
2024,1,12,19,30,273,189,203,-3.9000000000000004,5.5
2024,1,12,20,30,232,189,105,-4.4,5.800000000000001
2024,1,12,21,30,194,177,47,-4.9,5.800000000000001
2024,1,12,22,30,174,139,131,-5.6000000000000005,5.6000000000000005
2024,1,12,23,30,54,54,3,-6.800000000000001,5.2
2024,1,13,0,30,2,2,0,-8.200000000000001,4.800000000000001
2024,1,13,1,30,0,0,0,-9.8,4
2024,1,13,2,30,0,0,0,-11.600000000000001,3.4000000000000004
2024,1,13,3,30,0,0,0,-13.3,3
2024,1,13,4,30,0,0,0,-14.8,2.9000000000000004
2024,1,13,5,30,0,0,0,-15.9,2.7
2024,1,13,6,30,0,0,0,-16.6,2.5
2024,1,13,7,30,0,0,0,-17,2.2
2024,1,13,8,30,0,0,0,-17.400000000000002,2
2024,1,13,9,30,0,0,0,-17.8,1.7000000000000002
2024,1,13,10,30,0,0,0,-18.1,1.4000000000000001
2024,1,13,11,30,0,0,0,-18.5,1.3
2024,1,13,12,30,0,0,0,-18.6,1.3
2024,1,13,13,30,0,0,0,-18.3,1
2024,1,13,14,30,0,0,0,-18,0.7000000000000001
2024,1,13,15,30,14,14,2,-17.1,0.7000000000000001
2024,1,13,16,30,45,45,0,-15.100000000000001,0.7000000000000001
2024,1,13,17,30,100,99,2,-12.600000000000001,1.1
2024,1,13,18,30,152,150,4,-11,1.7000000000000002
2024,1,13,19,30,173,171,5,-10.200000000000001,2.2
2024,1,13,20,30,166,164,4,-9.3,2.7
2024,1,13,21,30,134,133,3,-8.6,3
2024,1,13,22,30,78,78,1,-8.3,3.2
2024,1,13,23,30,57,56,5,-8.4,3.5
2024,1,14,0,30,6,6,69,-8.5,3.9000000000000004
2024,1,14,1,30,0,0,0,-8.5,3.4000000000000004
2024,1,14,2,30,0,0,0,-8.700000000000001,2.3000000000000003
2024,1,14,3,30,0,0,0,-9.1,1.4000000000000001
2024,1,14,4,30,0,0,0,-9.4,1
2024,1,14,5,30,0,0,0,-9.700000000000001,0.6000000000000001
2024,1,14,6,30,0,0,0,-10,0.5
2024,1,14,7,30,0,0,0,-10.8,0.6000000000000001
2024,1,14,8,30,0,0,0,-11.700000000000001,0.9
2024,1,14,9,30,0,0,0,-12.3,1
2024,1,14,10,30,0,0,0,-12.600000000000001,1
2024,1,14,11,30,0,0,0,-12.3,0.9
2024,1,14,12,30,0,0,0,-12,0.8
2024,1,14,13,30,0,0,0,-12,0.9
2024,1,14,14,30,0,0,0,-12.3,0.9
2024,1,14,15,30,20,14,206,-12,0.9
2024,1,14,16,30,152,41,633,-10.4,1
2024,1,14,17,30,279,83,662,-8.3,1.4000000000000001
2024,1,14,18,30,400,58,899,-7,1.9000000000000001
2024,1,14,19,30,379,164,512,-6.6000000000000005,2.2
2024,1,14,20,30,440,77,872,-6.5,2.5
2024,1,14,21,30,372,69,826,-6.800000000000001,2.7
2024,1,14,22,30,267,53,780,-7.7,2.1
2024,1,14,23,30,118,35,561,-9.1,1.2000000000000002
2024,1,15,0,30,4,4,52,-10.600000000000001,1
2024,1,15,1,30,0,0,0,-11.700000000000001,1.1
2024,1,15,2,30,0,0,0,-12.3,1.2000000000000002
2024,1,15,3,30,0,0,0,-12.8,1.3
2024,1,15,4,30,0,0,0,-13.3,1.3
2024,1,15,5,30,0,0,0,-13.700000000000001,1.3
2024,1,15,6,30,0,0,0,-14.200000000000001,1.4000000000000001
2024,1,15,7,30,0,0,0,-15,1.5
2024,1,15,8,30,0,0,0,-15.9,1.6
2024,1,15,9,30,0,0,0,-16.5,1.6
2024,1,15,10,30,0,0,0,-16.900000000000002,1.6
2024,1,15,11,30,0,0,0,-17.2,1.6
2024,1,15,12,30,0,0,0,-17.400000000000002,1.5
2024,1,15,13,30,0,0,0,-17.7,1.5
2024,1,15,14,30,0,0,0,-17.8,1.5
2024,1,15,15,30,24,16,271,-17,1.3
2024,1,15,16,30,164,42,690,-14.600000000000001,1.2000000000000002
2024,1,15,17,30,304,55,836,-11.8,1
2024,1,15,18,30,412,56,931,-9.5,0.8
2024,1,15,19,30,464,58,957,-8,0.9
2024,1,15,20,30,447,96,836,-7.2,1.2000000000000002
2024,1,15,21,30,396,55,923,-7.1000000000000005,1.4000000000000001
2024,1,15,22,30,255,108,527,-7.9,1.2000000000000002
2024,1,15,23,30,106,73,218,-10.3,1.1
2024,1,16,0,30,7,7,90,-13.100000000000001,1.5
2024,1,16,1,30,0,0,0,-15.200000000000001,1.7000000000000002
2024,1,16,2,30,0,0,0,-16.5,1.8
2024,1,16,3,30,0,0,0,-17.1,1.8
2024,1,16,4,30,0,0,0,-17.1,1.7000000000000002
2024,1,16,5,30,0,0,0,-16.900000000000002,1.6
2024,1,16,6,30,0,0,0,-16.7,1.6
2024,1,16,7,30,0,0,0,-16.400000000000002,1.5
2024,1,16,8,30,0,0,0,-16.2,1.4000000000000001
2024,1,16,9,30,0,0,0,-16.400000000000002,1.4000000000000001
2024,1,16,10,30,0,0,0,-16.7,1.5
2024,1,16,11,30,0,0,0,-17.1,1.5
2024,1,16,12,30,0,0,0,-17.6,1.4000000000000001
2024,1,16,13,30,0,0,0,-18.1,1.4000000000000001
2024,1,16,14,30,0,0,0,-18.7,1.4000000000000001
2024,1,16,15,30,25,16,294,-18.1,1.4000000000000001
2024,1,16,16,30,166,35,730,-15,2.1
2024,1,16,17,30,307,47,865,-11.4,2.9000000000000004
2024,1,16,18,30,408,54,920,-9,3.2
2024,1,16,19,30,461,59,943,-7.1000000000000005,3.3000000000000003
2024,1,16,20,30,457,62,935,-6,3.1
2024,1,16,21,30,395,63,891,-5.7,2.7
2024,1,16,22,30,261,113,524,-6.5,1.9000000000000001
2024,1,16,23,30,118,82,230,-8.700000000000001,1.2000000000000002
2024,1,17,0,30,6,6,0,-11.200000000000001,1.3
2024,1,17,1,30,0,0,0,-12.4,1.4000000000000001
2024,1,17,2,30,0,0,0,-12.200000000000001,1.4000000000000001
2024,1,17,3,30,0,0,0,-11.100000000000001,1.6
2024,1,17,4,30,0,0,0,-9.9,1.6
2024,1,17,5,30,0,0,0,-8.9,1.6
2024,1,17,6,30,0,0,0,-7.9,2
2024,1,17,7,30,0,0,0,-7,2.5
2024,1,17,8,30,0,0,0,-6.4,2.4000000000000004
2024,1,17,9,30,0,0,0,-6.2,2.2
2024,1,17,10,30,0,0,0,-6.4,2.1
2024,1,17,11,30,0,0,0,-6.7,2
2024,1,17,12,30,0,0,0,-6.7,2
2024,1,17,13,30,0,0,0,-6.5,2
2024,1,17,14,30,0,0,0,-6,2.3000000000000003
2024,1,17,15,30,17,17,3,-4.7,2.8000000000000003
2024,1,17,16,30,126,53,401,-2.4000000000000004,3.1
2024,1,17,17,30,199,121,258,-0.4,3
2024,1,17,18,30,322,205,301,1,2.7
2024,1,17,19,30,324,243,188,1.6,2.3000000000000003
2024,1,17,20,30,254,204,118,1.8,2.2
2024,1,17,21,30,259,157,270,1.9000000000000001,2.7
2024,1,17,22,30,80,80,1,2,3.4000000000000004
2024,1,17,23,30,60,57,19,2.1,3.9000000000000004
2024,1,18,0,30,5,5,0,2.1,4
2024,1,18,1,30,0,0,0,2.2,3.7
2024,1,18,2,30,0,0,0,2.2,3.6
2024,1,18,3,30,0,0,0,2.3000000000000003,3.9000000000000004
2024,1,18,4,30,0,0,0,2.2,4
2024,1,18,5,30,0,0,0,2.1,3.9000000000000004
2024,1,18,6,30,0,0,0,2.1,4
2024,1,18,7,30,0,0,0,2.1,3.9000000000000004
2024,1,18,8,30,0,0,0,1.9000000000000001,3.6
2024,1,18,9,30,0,0,0,1.9000000000000001,3.2
2024,1,18,10,30,0,0,0,1.8,2.6
2024,1,18,11,30,0,0,0,1.7000000000000002,1.8
2024,1,18,12,30,0,0,0,1.3,1.3
2024,1,18,13,30,0,0,0,0.5,1.1
2024,1,18,14,30,0,0,0,-0.4,1
2024,1,18,15,30,21,13,220,-0.5,0.8
2024,1,18,16,30,42,37,26,0.9,0.5
2024,1,18,17,30,74,74,0,2.4000000000000004,0.30000000000000004
2024,1,18,18,30,122,122,0,3,0.4
2024,1,18,19,30,131,131,0,3.3000000000000003,0.6000000000000001
2024,1,18,20,30,110,110,0,3.3000000000000003,0.7000000000000001
2024,1,18,21,30,94,94,0,3.2,0.8
2024,1,18,22,30,24,24,0,3,0.9
2024,1,18,23,30,29,29,0,2.8000000000000003,1
2024,1,19,0,30,11,9,123,2.6,1.1
2024,1,19,1,30,0,0,0,2.5,1.2000000000000002
2024,1,19,2,30,0,0,0,2.3000000000000003,1.3
2024,1,19,3,30,0,0,0,2.2,1.6
2024,1,19,4,30,0,0,0,2.2,1.8
2024,1,19,5,30,0,0,0,2.2,1.9000000000000001
2024,1,19,6,30,0,0,0,2.3000000000000003,1.9000000000000001
2024,1,19,7,30,0,0,0,2.3000000000000003,1.9000000000000001
2024,1,19,8,30,0,0,0,2.2,1.8
2024,1,19,9,30,0,0,0,2.2,1.8
2024,1,19,10,30,0,0,0,2.1,1.8
2024,1,19,11,30,0,0,0,1.8,1.9000000000000001
2024,1,19,12,30,0,0,0,1.1,2
2024,1,19,13,30,0,0,0,0.4,2
2024,1,19,14,30,0,0,0,0,2.1
2024,1,19,15,30,25,17,221,0.5,2.1
2024,1,19,16,30,56,56,2,1.6,2
2024,1,19,17,30,69,69,1,2.2,1.9000000000000001
2024,1,19,18,30,91,91,1,2.4000000000000004,1.7000000000000002
2024,1,19,19,30,96,96,0,2.6,1.5
2024,1,19,20,30,136,135,3,2.8000000000000003,1.4000000000000001
2024,1,19,21,30,99,99,1,2.9000000000000004,1.3
2024,1,19,22,30,23,23,0,3,1.2000000000000002
2024,1,19,23,30,36,20,95,3.1,1.2000000000000002
2024,1,20,0,30,1,1,0,3.2,1.1
2024,1,20,1,30,0,0,0,3.1,1
2024,1,20,2,30,0,0,0,2.6,1
2024,1,20,3,30,0,0,0,1.6,1.2000000000000002
2024,1,20,4,30,0,0,0,0.8,1.3
2024,1,20,5,30,0,0,0,0.6000000000000001,1.3
2024,1,20,6,30,0,0,0,1,1.4000000000000001
2024,1,20,7,30,0,0,0,1.3,1.6
2024,1,20,8,30,0,0,0,1.7000000000000002,1.7000000000000002
2024,1,20,9,30,0,0,0,2.1,1.6
2024,1,20,10,30,0,0,0,2.3000000000000003,1.3
2024,1,20,11,30,0,0,0,2.2,1
2024,1,20,12,30,0,0,0,2,0.9
